#CODE;RUSSIAN;x
EVTOPTA100074;Надеюсь, [From.GetFirstName] простит меня, и мы станем друзьями.;x
EVTTOOLTIPA100075;[Root.GetTitledFirstName] сожалеет об издевательствах над персонажем [This.GetTitledFirstName];x
EVTOPTB100074;Нет, это слишком весело. Я не брошу это занятие!;x
EVTTOOLTIPB100075;[Root.GetTitledFirstName] издевательства над персонажем [This.GetTitledFirstName] приводят к вражде.;x
EVTDESC100075;[From.GetFirstName] почти не издевается надо мной. Конечно есть жалкие шутки, но с ними легко мириться.;x
EVTOPTA100075;Я думаю, мы - теперь друзья.;x
EVTOPTB100075;А потом... [From.GetSheHe] всё портит!;x
EVTDESC100080;Я молюсь каждый день и внимательно прислушиваюсь к священнику, когда он проповедует о воле Божьей. И вот я вижу, как кто-то моего возраста несёт ересь о Боге и с шумом отказывается признать, что Бог существует.. я в шоке. Надо что-то сделать, дабы спасти эту заблудшую душу!;x
EVTOPTA100080;Я буду молиться за [Root.GetHersHis] душу!;x
EVTOPTB100080;Я смогу убедить [Root.GetHersHis], что Бог есть!;x
EVTTOOLTIP100081;[Root.GetTitledFirstName] хочет, чтобы [This.GetTitledFirstName], приняв, что [Root.Religion.GetRandomGodName] - [This.GetHersHis] спаситель, спас(ла) свою душу;x
EVTDESC100081;Я не верю в Бога, религия глупа, а священники - зануды! [From.GetFirstName] не может понять, что кто-то может не принимать [From.Religion.GetName] и пытается убедить меня, что Бог есть, и что Он любит меня. Хорошо, я послушаю [From.GetHersHis], мне любопытно, откуда такая уверенность, что Бог существует.;x
EVTOPTA100081;Оставь меня в покое! Мне не нравишься ни ты, не твой бог!;x
EVTTOOLTIP100082;[Root.GetTitledFirstName] разочарован, [This.GetTitledFirstName] не спасётся;x
EVTOPTB100081;Если я скажу, что верю, ты отстанешь?;x
EVTTOOLTIP100083;[Root.GetTitledFirstName] обманывает персонажа [This.GetTitledFirstName];x
EVTOPTC100081;Благослови тебя Господь! Ты вернул мне веру.;x
EVTTOOLTIP100084;[Root.GetTitledFirstName] ликует, [This.GetTitledFirstName] и [This.GetHersHis] бессмертная душа спасены.;x
EVTDESC100082;Независимо от моих слов и доказательств, что Бог есть и Он любит всех своих детей, [From.GetFirstName] отказывается верить и сохраняет верность своим убеждениям. [From.GetSheHeCap] говорит мне: "Если есть Бог, и Он любит всех, то почему в мире так много войн? Почему люди голодают? Почему люди делают друг другу больно?";x
EVTOPTA100082;У меня нет ответа. Только вера.;x
EVTDESC100083;Это было сложно, но [From.GetFirstName] теперь говорит, что верит. У меня до сих пор сомнения по поводу того, что [From.GetHersHis] слов. Может это была просто отговорка, чтобы меня успокоить?;x
